"uacr_mg_g","log_uacr","predicted_tt4","se","ci_low","ci_high","p_overall","p_nonlinearity","n_model"
30.6829603219399,3.42370746212904,7.47293007546447,0.111793586754776,7.2538146454251,7.69204550550383,0.0046288706909146,0.518322406828688,6487
31.2990524413836,3.44358782364963,7.47485786460559,0.111793586754776,7.25574243456623,7.69397329464495,0.0046288706909146,0.518322406828688,6487
31.9275152543868,3.46346818517023,7.47680397331907,0.111793586754776,7.25768854327971,7.69591940335843,0.0046288706909146,0.518322406828688,6487
32.5685971557177,3.48334854669082,7.47876805059688,0.111793586754776,7.25965262055752,7.69788348063624,0.0046288706909146,0.518322406828688,6487
33.2225515277353,3.50322890821142,7.48074974543098,0.111793586754776,7.26163431539161,7.69986517547034,0.0046288706909146,0.518322406828688,6487
33.8896368405372,3.52310926973202,7.48274870681332,0.111793586754776,7.26363327677396,7.70186413685268,0.0046288706909146,0.518322406828688,6487
34.5701167541177,3.54298963125261,7.48476458373587,0.111793586754776,7.2656491536965,7.70388001377523,0.0046288706909146,0.518322406828688,6487
35.2642602225767,3.56286999277321,7.48679702519058,0.111793586754776,7.26768159515122,7.70591245522994,0.0046288706909146,0.518322406828688,6487
35.9723416004224,3.5827503542938,7.48884568016943,0.111793586754776,7.26973025013007,7.70796111020879,0.0046288706909146,0.518322406828688,6487
36.694640751007,3.6026307158144,7.49091019766436,0.111793586754776,7.271794767625,7.71002562770372,0.0046288706909146,0.518322406828688,6487
37.4314431571408,3.62251107733499,7.49299022666734,0.111793586754776,7.27387479662798,7.7121056567067,0.0046288706909146,0.518322406828688,6487
38.1830400339269,3.64239143885559,7.49508541617033,0.111793586754776,7.27596998613097,7.71420084620969,0.0046288706909146,0.518322406828688,6487
38.9497284438612,3.66227180037618,7.49719541516529,0.111793586754776,7.27807998512593,7.71631084520465,0.0046288706909146,0.518322406828688,6487
39.7318114142446,3.68215216189678,7.49931987264418,0.111793586754776,7.28020444260482,7.71843530268355,0.0046288706909146,0.518322406828688,6487
40.5295980569512,3.70203252341737,7.50145843759896,0.111793586754776,7.2823430075596,7.72057386763833,0.0046288706909146,0.518322406828688,6487
41.343403690603,3.72191288493797,7.5036107590216,0.111793586754776,7.28449532898223,7.72272618906096,0.0046288706909146,0.518322406828688,6487
42.1735499651966,3.74179324645856,7.50577648590404,0.111793586754776,7.28666105586468,7.7248919159434,0.0046288706909146,0.518322406828688,6487
43.0203649892328,3.76167360797916,7.50795526723825,0.111793586754776,7.28883983719889,7.72707069727761,0.0046288706909146,0.518322406828688,6487
43.8841834593987,3.78155396949975,7.5101467520162,0.111793586754776,7.29103132197684,7.72926218205556,0.0046288706909146,0.518322406828688,6487
44.7653467928541,3.80143433102035,7.51235058922984,0.111793586754776,7.29323515919048,7.7314660192692,0.0046288706909146,0.518322406828688,6487
45.6642032621734,3.82131469254094,7.51456642787113,0.111793586754776,7.29545099783177,7.73368185791049,0.0046288706909146,0.518322406828688,6487
46.5811081329979,3.84119505406154,7.51679391693204,0.111793586754776,7.29767848689267,7.7359093469714,0.0046288706909146,0.518322406828688,6487
47.5164238044514,3.86107541558213,7.51903270540452,0.111793586754776,7.29991727536516,7.73814813544388,0.0046288706909146,0.518322406828688,6487
48.4705199523756,3.88095577710273,7.52128244228053,0.111793586754776,7.30216701224117,7.74039787231989,0.0046288706909146,0.518322406828688,6487
